"index","mc","mismc"
"1930","0.000411","0.000020",
"1931","0.000411","0.000020",
"1932","0.000411","0.000020",
"1933","0.000411","0.000020",
"1934","0.000410","0.000020",
"1935","0.000410","0.000020",
"1936","0.000410","0.000020",
"1937","0.000409","0.000020",
"1938","0.000409","0.000020",
"1939","0.000409","0.000020",
"1940","0.000409","0.000020",
"1941","0.000409","0.000020",
"1942","0.000409","0.000020",
"1943","0.000408","0.000020",
"1944","0.000408","0.000020",
"1945","0.000408","0.000020",
"1946","0.000408","0.000020",
"1947","0.000407","0.000020",
"1948","0.000407","0.000020",
"1949","0.000406","0.000020",
"1950","0.000406","0.000020",
"1951","0.000406","0.000020",
"1952","0.000406","0.000020",
"1953","0.000405","0.000020",
"1954","0.000406","0.000020",
"1955","0.000405","0.000020",
"1956","0.000405","0.000020",
"1957","0.000404","0.000020",
"1958","0.000404","0.000020",
"1959","0.000403","0.000020",
"1960","0.000403","0.000020",
"1961","0.000403","0.000020",
"1962","0.000403","0.000020",
"1963","0.000402","0.000020",
"1964","0.000402","0.000020",
"1965","0.000402","0.000020",
"1966","0.000402","0.000020",
"1967","0.000402","0.000020",
"1968","0.000401","0.000020",
"1969","0.000401","0.000020",
"1970","0.000401","0.000020",
"1971","0.000401","0.000020",
"1972","0.000400","0.000020",
"1973","0.000400","0.000020",
"1974","0.000400","0.000020",
"1975","0.000400","0.000020",
"1976","0.000399","0.000020",
"1977","0.000399","0.000020",
"1978","0.000399","0.000020",
"1979","0.000399","0.000020",
"1980","0.000399","0.000020",
"1981","0.000399","0.000020",
"1982","0.000398","0.000020",
"1983","0.000398","0.000020",
"1984","0.000398","0.000020",
"1985","0.000398","0.000020",
"1986","0.000398","0.000020",
"1987","0.000398","0.000020",
"1988","0.000397","0.000020",
"1989","0.000397","0.000020",
"1990","0.000397","0.000020",
"1991","0.000397","0.000020",
"1992","0.000397","0.000020",
"1993","0.000396","0.000020",
"1994","0.000396","0.000020",
"1995","0.000396","0.000020",
"1996","0.000396","0.000020",
"1997","0.000395","0.000020",
"1998","0.000395","0.000020",
"1999","0.000395","0.000020",
"2000","0.000395","0.000020",
"2001","0.000395","0.000020",
"2002","0.000395","0.000020",
"2003","0.000394","0.000020",
"2004","0.000394","0.000020",
"2005","0.000394","0.000020",
"2006","0.000394","0.000020",
"2007","0.000393","0.000019",
"2008","0.000393","0.000020",
"2009","0.000393","0.000019",
"2010","0.000393","0.000019",
"2011","0.000393","0.000019",
"2012","0.000393","0.000019",
"2013","0.000393","0.000019",
"2014","0.000392","0.000019",
"2015","0.000393","0.000019",
"2016","0.000393","0.000019",
"2017","0.000392","0.000019",
"2018","0.000392","0.000019",
"2019","0.000392","0.000019",
"2020","0.000392","0.000019",
"2021","0.000392","0.000019",
"2022","0.000391","0.000019",
"2023","0.000391","0.000019",
"2024","0.000391","0.000019",
"2025","0.000391","0.000019",
"2026","0.000391","0.000019",
"2027","0.000391","0.000019",
"2028","0.000390","0.000019",
"2029","0.000390","0.000019",
"2030","0.000390","0.000019",
"2031","0.000390","0.000019",
"2032","0.000389","0.000019",
"2033","0.000389","0.000019",
"2034","0.000389","0.000019",
"2035","0.000388","0.000019",
"2036","0.000388","0.000019",
"2037","0.000388","0.000019",
"2038","0.000388","0.000019",
"2039","0.000388","0.000019",
"2040","0.000388","0.000019",
"2041","0.000388","0.000019",
"2042","0.000387","0.000019",
"2043","0.000387","0.000019",
"2044","0.000387","0.000019",
"2045","0.000387","0.000019",
"2046","0.000386","0.000019",
"2047","0.000386","0.000019",
"2048","0.000386","0.000019",
"2049","0.000386","0.000019",
"2050","0.000386","0.000019",
"2051","0.000385","0.000019",
"2052","0.000385","0.000019",
"2053","0.000385","0.000019",
"2054","0.000385","0.000019",
"2055","0.000385","0.000019",
"2056","0.000385","0.000019",
"2057","0.000384","0.000019",
"2058","0.000384","0.000019",
"2059","0.000384","0.000019",
"2060","0.000383","0.000019",
"2061","0.000383","0.000019",
"2062","0.000383","0.000019",
"2063","0.000383","0.000019",
"2064","0.000382","0.000019",
"2065","0.000382","0.000019",
"2066","0.000382","0.000019",
"2067","0.000382","0.000019",
"2068","0.000382","0.000019",
"2069","0.000382","0.000019",
"2070","0.000382","0.000019",
"2071","0.000382","0.000019",
"2072","0.000381","0.000019",
"2073","0.000381","0.000019",
"2074","0.000381","0.000019",
"2075","0.000381","0.000019",
"2076","0.000381","0.000019",
"2077","0.000381","0.000019",
"2078","0.000381","0.000019",
"2079","0.000380","0.000019",
"2080","0.000380","0.000019",
"2081","0.000380","0.000019",
"2082","0.000380","0.000019",
"2083","0.000379","0.000019",
"2084","0.000379","0.000019",
"2085","0.000379","0.000019",
"2086","0.000378","0.000019",
"2087","0.000378","0.000019",
"2088","0.000378","0.000019",
"2089","0.000378","0.000019",
"2090","0.000378","0.000019",
"2091","0.000377","0.000019",
"2092","0.000377","0.000019",
"2093","0.000377","0.000019",
"2094","0.000377","0.000019",
"2095","0.000377","0.000019",
"2096","0.000376","0.000019",
"2097","0.000376","0.000019",
"2098","0.000376","0.000019",
"2099","0.000376","0.000019",
"2100","0.000375","0.000019",
"2101","0.000375","0.000019",
"2102","0.000375","0.000019",
"2103","0.000375","0.000019",
"2104","0.000375","0.000019",
"2105","0.000374","0.000019",
"2106","0.000374","0.000019",
"2107","0.000374","0.000019",
"2108","0.000373","0.000019",
"2109","0.000373","0.000019",
"2110","0.000373","0.000019",
"2111","0.000373","0.000019",
"2112","0.000373","0.000019",
"2113","0.000373","0.000019",
"2114","0.000372","0.000019",
"2115","0.000372","0.000018",
"2116","0.000372","0.000018",
"2117","0.000372","0.000018",
"2118","0.000372","0.000018",
"2119","0.000372","0.000018",
"2120","0.000371","0.000018",
"2121","0.000371","0.000018",
"2122","0.000371","0.000018",
"2123","0.000370","0.000018",
"2124","0.000370","0.000018",
"2125","0.000370","0.000018",
"2126","0.000370","0.000018",
"2127","0.000370","0.000018",
"2128","0.000369","0.000018",
"2129","0.000369","0.000018",
"2130","0.000369","0.000018",
"2131","0.000369","0.000018",
"2132","0.000369","0.000018",
"2133","0.000369","0.000018",
"2134","0.000369","0.000018",
"2135","0.000368","0.000018",
"2136","0.000368","0.000018",
"2137","0.000368","0.000018",
"2138","0.000368","0.000018",
"2139","0.000368","0.000018",
"2140","0.000368","0.000018",
"2141","0.000367","0.000018",
"2142","0.000367","0.000018",
"2143","0.000367","0.000018",
"2144","0.000367","0.000018",
"2145","0.000367","0.000018",
"2146","0.000366","0.000018",
"2147","0.000366","0.000018",
"2148","0.000366","0.000018",
"2149","0.000366","0.000018",
"2150","0.000366","0.000018",
"2151","0.000366","0.000018",
"2152","0.000365","0.000018",
"2153","0.000365","0.000018",
"2154","0.000365","0.000018",
"2155","0.000365","0.000018",
"2156","0.000364","0.000018",
"2157","0.000364","0.000018",
"2158","0.000364","0.000018",
"2159","0.000364","0.000018",
"2160","0.000363","0.000018",
"2161","0.000363","0.000018",
"2162","0.000363","0.000018",
"2163","0.000363","0.000018",
"2164","0.000363","0.000018",
"2165","0.000364","0.000018",
"2166","0.000363","0.000018",
"2167","0.000363","0.000018",
"2168","0.000363","0.000018",
"2169","0.000363","0.000018",
"2170","0.000363","0.000018",
"2171","0.000362","0.000018",
"2172","0.000362","0.000018",
"2173","0.000361","0.000018",
"2174","0.000361","0.000018",
"2175","0.000361","0.000018",
"2176","0.000361","0.000018",
"2177","0.000361","0.000018",
"2178","0.000361","0.000018",
"2179","0.000361","0.000018",
"2180","0.000360","0.000018",
"2181","0.000360","0.000018",
"2182","0.000360","0.000018",
"2183","0.000360","0.000018",
"2184","0.000360","0.000018",
"2185","0.000360","0.000018",
"2186","0.000359","0.000018",
"2187","0.000359","0.000018",
"2188","0.000359","0.000018",
"2189","0.000359","0.000018",
"2190","0.000359","0.000018",
"2191","0.000359","0.000018",
"2192","0.000358","0.000018",
"2193","0.000358","0.000018",
"2194","0.000358","0.000018",
"2195","0.000358","0.000018",
"2196","0.000358","0.000018",
"2197","0.000358","0.000018",
"2198","0.000358","0.000018",
"2199","0.000358","0.000018",
"2200","0.000358","0.000018",
"2201","0.000358","0.000018",
"2202","0.000357","0.000018",
"2203","0.000357","0.000018",
"2204","0.000357","0.000018",
"2205","0.000357","0.000018",
"2206","0.000357","0.000018",
"2207","0.000356","0.000018",
"2208","0.000356","0.000018",
"2209","0.000356","0.000018",
"2210","0.000357","0.000018",
"2211","0.000356","0.000018",
"2212","0.000356","0.000018",
"2213","0.000356","0.000018",
"2214","0.000356","0.000018",
"2215","0.000356","0.000018",
"2216","0.000356","0.000018",
"2217","0.000356","0.000018",
"2218","0.000356","0.000018",
"2219","0.000356","0.000018",
"2220","0.000355","0.000018",
"2221","0.000355","0.000018",
"2222","0.000355","0.000018",
"2223","0.000354","0.000018",
"2224","0.000354","0.000018",
"2225","0.000354","0.000018",
"2226","0.000354","0.000018",
"2227","0.000354","0.000018",
"2228","0.000354","0.000018",
"2229","0.000354","0.000018",
"2230","0.000353","0.000018",
"2231","0.000353","0.000018",
"2232","0.000353","0.000018",
"2233","0.000353","0.000018",
"2234","0.000353","0.000018",
"2235","0.000353","0.000018",
"2236","0.000353","0.000018",
"2237","0.000353","0.000018",
"2238","0.000352","0.000018",
"2239","0.000352","0.000018",
"2240","0.000352","0.000018",
"2241","0.000352","0.000017",
"2242","0.000352","0.000017",
"2243","0.000351","0.000017",
"2244","0.000351","0.000017",
"2245","0.000351","0.000017",
"2246","0.000350","0.000017",
"2247","0.000351","0.000017",
"2248","0.000351","0.000017",
"2249","0.000351","0.000017",
"2250","0.000350","0.000017",
"2251","0.000350","0.000017",
"2252","0.000350","0.000017",
"2253","0.000350","0.000017",
"2254","0.000349","0.000017",
"2255","0.000349","0.000017",
"2256","0.000349","0.000017",
"2257","0.000349","0.000017",
"2258","0.000349","0.000017",
"2259","0.000349","0.000017",
"2260","0.000349","0.000017",
"2261","0.000349","0.000017",
"2262","0.000348","0.000017",
"2263","0.000348","0.000017",
"2264","0.000348","0.000017",
"2265","0.000348","0.000017",
"2266","0.000348","0.000017",
"2267","0.000348","0.000017",
"2268","0.000348","0.000017",
"2269","0.000347","0.000017",
"2270","0.000347","0.000017",
"2271","0.000347","0.000017",
"2272","0.000347","0.000017",
"2273","0.000346","0.000017",
"2274","0.000346","0.000017",
"2275","0.000346","0.000017",
"2276","0.000346","0.000017",
"2277","0.000346","0.000017",
"2278","0.000346","0.000017",
"2279","0.000346","0.000017",
"2280","0.000345","0.000017",
"2281","0.000345","0.000017",
"2282","0.000345","0.000017",
"2283","0.000345","0.000017",
"2284","0.000345","0.000017",
"2285","0.000345","0.000017",
"2286","0.000345","0.000017",
"2287","0.000345","0.000017",
"2288","0.000345","0.000017",
"2289","0.000344","0.000017",
"2290","0.000344","0.000017",
"2291","0.000344","0.000017",
"2292","0.000344","0.000017",
"2293","0.000344","0.000017",
"2294","0.000344","0.000017",
"2295","0.000343","0.000017",
"2296","0.000343","0.000017",
"2297","0.000343","0.000017",
"2298","0.000343","0.000017",
"2299","0.000343","0.000017",
"2300","0.000343","0.000017",
"2301","0.000343","0.000017",
"2302","0.000343","0.000017",
"2303","0.000342","0.000017",
"2304","0.000342","0.000017",
"2305","0.000342","0.000017",
"2306","0.000342","0.000017",
"2307","0.000342","0.000017",
"2308","0.000342","0.000017",
"2309","0.000342","0.000017",
"2310","0.000341","0.000017",
"2311","0.000341","0.000017",
"2312","0.000341","0.000017",
"2313","0.000341","0.000017",
"2314","0.000341","0.000017",
"2315","0.000341","0.000017",
"2316","0.000341","0.000017",
"2317","0.000341","0.000017",
"2318","0.000340","0.000017",
"2319","0.000340","0.000017",
"2320","0.000340","0.000017",
"2321","0.000340","0.000017",
"2322","0.000340","0.000017",
"2323","0.000340","0.000017",
"2324","0.000340","0.000017",
"2325","0.000339","0.000017",
"2326","0.000339","0.000017",
"2327","0.000339","0.000017",
"2328","0.000339","0.000017",
"2329","0.000339","0.000017",
"2330","0.000339","0.000017",
"2331","0.000339","0.000017",
"2332","0.000339","0.000017",
"2333","0.000338","0.000017",
"2334","0.000338","0.000017",
"2335","0.000338","0.000017",
"2336","0.000338","0.000017",
"2337","0.000338","0.000017",
"2338","0.000338","0.000017",
"2339","0.000337","0.000017",
"2340","0.000337","0.000017",
"2341","0.000337","0.000017",
"2342","0.000337","0.000017",
"2343","0.000337","0.000017",
"2344","0.000337","0.000017",
"2345","0.000337","0.000017",
"2346","0.000337","0.000017",
"2347","0.000336","0.000017",
"2348","0.000336","0.000017",
"2349","0.000336","0.000017",
"2350","0.000336","0.000017",
"2351","0.000336","0.000017",
"2352","0.000335","0.000017",
"2353","0.000335","0.000017",
"2354","0.000335","0.000017",
"2355","0.000335","0.000017",
"2356","0.000335","0.000017",
"2357","0.000335","0.000017",
"2358","0.000335","0.000017",
"2359","0.000334","0.000017",
"2360","0.000334","0.000017",
"2361","0.000334","0.000017",
"2362","0.000334","0.000017",
"2363","0.000333","0.000017",
"2364","0.000333","0.000017",
"2365","0.000333","0.000017",
"2366","0.000333","0.000017",
"2367","0.000333","0.000017",
"2368","0.000333","0.000017",
"2369","0.000333","0.000017",
"2370","0.000333","0.000017",
"2371","0.000333","0.000017",
"2372","0.000333","0.000017",
"2373","0.000333","0.000017",
"2374","0.000332","0.000017",
"2375","0.000332","0.000017",
"2376","0.000332","0.000017",
"2377","0.000332","0.000017",
"2378","0.000332","0.000017",
"2379","0.000331","0.000017",
"2380","0.000331","0.000017",
"2381","0.000331","0.000017",
"2382","0.000331","0.000017",
"2383","0.000331","0.000017",
"2384","0.000331","0.000017",
"2385","0.000330","0.000017",
"2386","0.000330","0.000017",
"2387","0.000330","0.000017",
"2388","0.000330","0.000017",
"2389","0.000329","0.000017",
"2390","0.000329","0.000017",
"2391","0.000329","0.000017",
"2392","0.000329","0.000017",
"2393","0.000329","0.000017",
"2394","0.000329","0.000017",
"2395","0.000328","0.000017",
"2396","0.000328","0.000017",
"2397","0.000328","0.000017",
"2398","0.000328","0.000017",
"2399","0.000328","0.000017",
"2400","0.000328","0.000017",
"2401","0.000328","0.000017",
"2402","0.000327","0.000017",
"2403","0.000327","0.000017",
"2404","0.000327","0.000017",
"2405","0.000327","0.000017",
"2406","0.000327","0.000017",
"2407","0.000327","0.000017",
"2408","0.000327","0.000017",
"2409","0.000326","0.000017",
"2410","0.000326","0.000017",
"2411","0.000326","0.000017",
"2412","0.000326","0.000017",
"2413","0.000326","0.000017",
"2414","0.000326","0.000016",
"2415","0.000325","0.000016",
"2416","0.000325","0.000016",
"2417","0.000325","0.000016",
"2418","0.000325","0.000016",
"2419","0.000325","0.000016",
"2420","0.000324","0.000016",
"2421","0.000324","0.000016",
"2422","0.000324","0.000016",
"2423","0.000324","0.000016",
"2424","0.000324","0.000016",
"2425","0.000324","0.000016",
"2426","0.000324","0.000016",
"2427","0.000324","0.000016",
"2428","0.000324","0.000016",
"2429","0.000323","0.000016",
"2430","0.000323","0.000016",
"2431","0.000323","0.000016",
"2432","0.000323","0.000016",
"2433","0.000323","0.000016",
"2434","0.000323","0.000016",
"2435","0.000323","0.000016",
"2436","0.000323","0.000016",
"2437","0.000322","0.000016",
"2438","0.000322","0.000016",
"2439","0.000322","0.000016",
"2440","0.000322","0.000016",
"2441","0.000322","0.000016",
"2442","0.000322","0.000016",
"2443","0.000321","0.000016",
"2444","0.000322","0.000016",
"2445","0.000321","0.000016",
"2446","0.000321","0.000016",
"2447","0.000321","0.000016",
"2448","0.000321","0.000016",
"2449","0.000321","0.000016",
"2450","0.000321","0.000016",
"2451","0.000321","0.000016",
"2452","0.000321","0.000016",
"2453","0.000321","0.000016",
"2454","0.000320","0.000016",
"2455","0.000321","0.000016",
"2456","0.000320","0.000016",
"2457","0.000320","0.000016",
"2458","0.000320","0.000016",
"2459","0.000320","0.000016",
"2460","0.000319","0.000016",
"2461","0.000319","0.000016",
"2462","0.000319","0.000016",
"2463","0.000319","0.000016",
"2464","0.000319","0.000016",
"2465","0.000319","0.000016",
"2466","0.000319","0.000016",
"2467","0.000319","0.000016",
"2468","0.000319","0.000016",
"2469","0.000319","0.000016",
"2470","0.000319","0.000016",
"2471","0.000319","0.000016",
"2472","0.000319","0.000016",
"2473","0.000318","0.000016",
"2474","0.000318","0.000016",
"2475","0.000318","0.000016",
"2476","0.000318","0.000016",
"2477","0.000318","0.000016",
"2478","0.000318","0.000016",
"2479","0.000318","0.000016",
"2480","0.000318","0.000016",
"2481","0.000318","0.000016",
"2482","0.000318","0.000016",
"2483","0.000317","0.000016",
"2484","0.000317","0.000016",
"2485","0.000317","0.000016",
"2486","0.000317","0.000016",
"2487","0.000316","0.000016",
"2488","0.000316","0.000016",
"2489","0.000316","0.000016",
"2490","0.000316","0.000016",
"2491","0.000315","0.000016",
"2492","0.000316","0.000016",
"2493","0.000315","0.000016",
"2494","0.000315","0.000016",
"2495","0.000315","0.000016",
"2496","0.000315","0.000016",
"2497","0.000315","0.000016",
"2498","0.000315","0.000016",
"2499","0.000315","0.000016",
"2500","0.000315","0.000016",
"2501","0.000315","0.000016",
"2502","0.000315","0.000016",
"2503","0.000315","0.000016",
"2504","0.000315","0.000016",
"2505","0.000315","0.000016",
"2506","0.000315","0.000016",
"2507","0.000314","0.000016",
"2508","0.000314","0.000016",
"2509","0.000314","0.000016",
"2510","0.000314","0.000016",
"2511","0.000314","0.000016",
"2512","0.000314","0.000016",
"2513","0.000313","0.000016",
"2514","0.000313","0.000016",
"2515","0.000313","0.000016",
"2516","0.000313","0.000016",
"2517","0.000313","0.000016",
"2518","0.000313","0.000016",
"2519","0.000312","0.000016",
"2520","0.000312","0.000016",
"2521","0.000312","0.000016",
"2522","0.000312","0.000016",
"2523","0.000312","0.000016",
"2524","0.000312","0.000016",
"2525","0.000312","0.000016",
"2526","0.000312","0.000016",
"2527","0.000312","0.000016",
"2528","0.000312","0.000016",
"2529","0.000312","0.000016",
"2530","0.000311","0.000016",
"2531","0.000311","0.000016",
"2532","0.000311","0.000016",
"2533","0.000311","0.000016",
"2534","0.000311","0.000016",
"2535","0.000311","0.000016",
"2536","0.000311","0.000016",
"2537","0.000311","0.000016",
"2538","0.000311","0.000016",
"2539","0.000311","0.000016",
"2540","0.000311","0.000016",
"2541","0.000311","0.000016",
"2542","0.000311","0.000016",
"2543","0.000311","0.000016",
"2544","0.000310","0.000016",
"2545","0.000310","0.000016",
"2546","0.000310","0.000016",
"2547","0.000310","0.000016",
"2548","0.000309","0.000016",
"2549","0.000310","0.000016",
"2550","0.000310","0.000016",
"2551","0.000309","0.000016",
"2552","0.000309","0.000016",
"2553","0.000309","0.000016",
"2554","0.000309","0.000016",
"2555","0.000309","0.000016",
"2556","0.000309","0.000016",
"2557","0.000309","0.000016",
"2558","0.000309","0.000016",
"2559","0.000309","0.000016",
"2560","0.000309","0.000016",
"2561","0.000309","0.000016",
"2562","0.000309","0.000015",
"2563","0.000309","0.000016",
"2564","0.000309","0.000015",
"2565","0.000308","0.000015",
"2566","0.000308","0.000015",
"2567","0.000308","0.000015",
"2568","0.000308","0.000015",
"2569","0.000308","0.000015",
"2570","0.000308","0.000015",
"2571","0.000307","0.000015",
"2572","0.000307","0.000015",
"2573","0.000307","0.000015",
"2574","0.000307","0.000015",
"2575","0.000307","0.000015",
"2576","0.000307","0.000015",
"2577","0.000307","0.000015",
"2578","0.000307","0.000015",
"2579","0.000307","0.000015",
"2580","0.000307","0.000015",
"2581","0.000306","0.000015",
"2582","0.000306","0.000015",
"2583","0.000306","0.000015",
"2584","0.000306","0.000015",
"2585","0.000306","0.000015",
"2586","0.000306","0.000015",
"2587","0.000306","0.000015",
"2588","0.000306","0.000015",
"2589","0.000306","0.000015",
"2590","0.000305","0.000015",
"2591","0.000305","0.000015",
"2592","0.000305","0.000015",
"2593","0.000305","0.000015",
"2594","0.000305","0.000015",
"2595","0.000305","0.000015",
"2596","0.000305","0.000015",
"2597","0.000305","0.000015",
"2598","0.000305","0.000015",
"2599","0.000305","0.000015",
"2600","0.000305","0.000015",
"2601","0.000305","0.000015",
"2602","0.000305","0.000015",
"2603","0.000305","0.000015",
"2604","0.000304","0.000015",
"2605","0.000304","0.000015",
"2606","0.000304","0.000015",
"2607","0.000304","0.000015",
"2608","0.000304","0.000015",
"2609","0.000304","0.000015",
"2610","0.000304","0.000015",
"2611","0.000304","0.000015",
"2612","0.000304","0.000015",
"2613","0.000304","0.000015",
"2614","0.000303","0.000015",
"2615","0.000303","0.000015",
"2616","0.000303","0.000015",
"2617","0.000303","0.000015",
"2618","0.000302","0.000015",
"2619","0.000302","0.000015",
"2620","0.000302","0.000015",
"2621","0.000302","0.000015",
"2622","0.000302","0.000015",
"2623","0.000302","0.000015",
"2624","0.000302","0.000015",
"2625","0.000302","0.000015",
"2626","0.000302","0.000015",
"2627","0.000301","0.000015",
"2628","0.000301","0.000015",
"2629","0.000301","0.000015",
"2630","0.000301","0.000015",
"2631","0.000301","0.000015",
"2632","0.000301","0.000015",
"2633","0.000301","0.000015",
"2634","0.000301","0.000015",
"2635","0.000301","0.000015",
"2636","0.000300","0.000015",
"2637","0.000300","0.000015",
"2638","0.000301","0.000015",
"2639","0.000300","0.000015",
"2640","0.000300","0.000015",
"2641","0.000301","0.000015",
"2642","0.000300","0.000015",
"2643","0.000300","0.000015",
"2644","0.000300","0.000015",
"2645","0.000300","0.000015",
"2646","0.000300","0.000015",
"2647","0.000300","0.000015",
"2648","0.000300","0.000015",
"2649","0.000300","0.000015",
"2650","0.000299","0.000015",
"2651","0.000299","0.000015",
"2652","0.000299","0.000015",
"2653","0.000299","0.000015",
"2654","0.000299","0.000015",
"2655","0.000299","0.000015",
"2656","0.000299","0.000015",
"2657","0.000299","0.000015",
"2658","0.000299","0.000015",
"2659","0.000299","0.000015",
"2660","0.000299","0.000015",
"2661","0.000299","0.000015",
"2662","0.000298","0.000015",
"2663","0.000298","0.000015",
"2664","0.000298","0.000015",
"2665","0.000298","0.000015",
"2666","0.000298","0.000015",
"2667","0.000298","0.000015",
"2668","0.000298","0.000015",
"2669","0.000298","0.000015",
"2670","0.000298","0.000015",
"2671","0.000297","0.000015",
"2672","0.000297","0.000015",
"2673","0.000297","0.000015",
"2674","0.000297","0.000015",
"2675","0.000297","0.000015",
"2676","0.000296","0.000015",
"2677","0.000296","0.000015",
"2678","0.000296","0.000015",
"2679","0.000296","0.000015",
"2680","0.000296","0.000015",
"2681","0.000296","0.000015",
"2682","0.000296","0.000015",
"2683","0.000296","0.000015",
"2684","0.000296","0.000015",
"2685","0.000296","0.000015",
"2686","0.000295","0.000015",
"2687","0.000295","0.000015",
"2688","0.000295","0.000015",
"2689","0.000295","0.000015",
"2690","0.000295","0.000015",
"2691","0.000295","0.000015",
"2692","0.000295","0.000015",
"2693","0.000295","0.000015",
"2694","0.000295","0.000015",
"2695","0.000295","0.000015",
"2696","0.000294","0.000015",
"2697","0.000294","0.000015",
"2698","0.000294","0.000015",
"2699","0.000294","0.000015",
"2700","0.000294","0.000015",
"2701","0.000294","0.000015",
"2702","0.000294","0.000015",
"2703","0.000294","0.000015",
"2704","0.000293","0.000015",
"2705","0.000293","0.000015",
"2706","0.000293","0.000015",
"2707","0.000293","0.000015",
"2708","0.000293","0.000015",
"2709","0.000293","0.000015",
"2710","0.000292","0.000015",
"2711","0.000292","0.000015",
"2712","0.000292","0.000015",
"2713","0.000292","0.000015",
"2714","0.000292","0.000015",
"2715","0.000292","0.000015",
"2716","0.000292","0.000015",
"2717","0.000292","0.000015",
"2718","0.000292","0.000015",
"2719","0.000291","0.000015",
"2720","0.000291","0.000015",
"2721","0.000291","0.000015",
"2722","0.000291","0.000015",
"2723","0.000291","0.000015",
"2724","0.000291","0.000015",
"2725","0.000291","0.000015",
"2726","0.000290","0.000015",
"2727","0.000290","0.000015",
"2728","0.000290","0.000015",
"2729","0.000290","0.000015",
"2730","0.000290","0.000015",
"2731","0.000290","0.000015",
"2732","0.000290","0.000015",
"2733","0.000290","0.000015",
"2734","0.000289","0.000015",
"2735","0.000289","0.000015",
"2736","0.000289","0.000015",
"2737","0.000289","0.000015",
"2738","0.000289","0.000015",
"2739","0.000289","0.000015",
"2740","0.000289","0.000015",
"2741","0.000289","0.000015",
"2742","0.000289","0.000015",
"2743","0.000288","0.000015",
"2744","0.000288","0.000014",
"2745","0.000289","0.000014",
"2746","0.000288","0.000014",
"2747","0.000288","0.000014",
"2748","0.000288","0.000014",
"2749","0.000287","0.000014",
"2750","0.000287","0.000014",
"2751","0.000287","0.000014",
"2752","0.000287","0.000014",
"2753","0.000287","0.000014",
"2754","0.000287","0.000014",
"2755","0.000287","0.000014",
"2756","0.000286","0.000014",
"2757","0.000286","0.000014",
"2758","0.000286","0.000014",
"2759","0.000286","0.000014",
"2760","0.000286","0.000014",
"2761","0.000286","0.000014",
"2762","0.000285","0.000014",
"2763","0.000285","0.000014",
"2764","0.000285","0.000014",
"2765","0.000285","0.000014",
"2766","0.000285","0.000014",
"2767","0.000285","0.000014",
"2768","0.000285","0.000014",
"2769","0.000284","0.000014",
"2770","0.000284","0.000014",
"2771","0.000284","0.000014",
"2772","0.000284","0.000014",
"2773","0.000284","0.000014",
"2774","0.000284","0.000014",
"2775","0.000284","0.000014",
"2776","0.000284","0.000014",
"2777","0.000283","0.000014",
"2778","0.000283","0.000014",
"2779","0.000283","0.000014",
"2780","0.000283","0.000014",
"2781","0.000283","0.000014",
"2782","0.000283","0.000014",
"2783","0.000283","0.000014",
"2784","0.000283","0.000014",
"2785","0.000283","0.000014",
"2786","0.000282","0.000014",
"2787","0.000282","0.000014",
"2788","0.000282","0.000014",
"2789","0.000282","0.000014",
"2790","0.000282","0.000014",
"2791","0.000282","0.000014",
"2792","0.000282","0.000014",
"2793","0.000282","0.000014",
"2794","0.000282","0.000014",
"2795","0.000282","0.000014",
"2796","0.000281","0.000014",
"2797","0.000281","0.000014",
"2798","0.000281","0.000014",
"2799","0.000281","0.000014",
"2800","0.000281","0.000014",
"2801","0.000281","0.000014",
"2802","0.000281","0.000014",
"2803","0.000281","0.000014",
"2804","0.000281","0.000014",
"2805","0.000281","0.000014",
"2806","0.000281","0.000014",
"2807","0.000280","0.000014",
"2808","0.000280","0.000014",
"2809","0.000280","0.000014",
"2810","0.000280","0.000014",
"2811","0.000280","0.000014",
"2812","0.000280","0.000014",
"2813","0.000280","0.000014",
"2814","0.000280","0.000014",
"2815","0.000280","0.000014",
"2816","0.000279","0.000014",
"2817","0.000279","0.000014",
"2818","0.000279","0.000014",
"2819","0.000279","0.000014",
"2820","0.000279","0.000014",
"2821","0.000279","0.000014",
"2822","0.000279","0.000014",
"2823","0.000279","0.000014",
"2824","0.000279","0.000014",
"2825","0.000279","0.000014",
"2826","0.000279","0.000014",
"2827","0.000278","0.000014",
"2828","0.000279","0.000014",
"2829","0.000278","0.000014",
"2830","0.000279","0.000014",
"2831","0.000278","0.000014",
"2832","0.000278","0.000014",
"2833","0.000278","0.000014",
"2834","0.000278","0.000014",
"2835","0.000278","0.000014",
"2836","0.000278","0.000014",
"2837","0.000278","0.000014",
"2838","0.000278","0.000014",
"2839","0.000278","0.000014",
"2840","0.000278","0.000014",
"2841","0.000278","0.000014",
"2842","0.000278","0.000014",
"2843","0.000277","0.000014",
"2844","0.000277","0.000014",
"2845","0.000277","0.000014",
"2846","0.000277","0.000014",
"2847","0.000277","0.000014",
"2848","0.000277","0.000014",
"2849","0.000277","0.000014",
"2850","0.000276","0.000014",
"2851","0.000276","0.000014",
"2852","0.000276","0.000014",
"2853","0.000276","0.000014",
"2854","0.000276","0.000014",
"2855","0.000276","0.000014",
"2856","0.000276","0.000014",
"2857","0.000275","0.000014",
"2858","0.000275","0.000014",
"2859","0.000275","0.000014",
"2860","0.000275","0.000014",
"2861","0.000275","0.000014",
